Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,overperforming
Logitech G,logitechg,2851913,2020-10-25 12:01:14 EDT,25/10/2020,12:01:14,Photo,"8,046",8030,16,0,FALSE,https://www.instagram.com/p/CGxb_QIAgPA/,https://www.instagram.com/p/CGxb_QIAgPA/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/122402488_2930251023863588_1156292950270738616_n.jpg?_nc_cat=100&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=wQaHYWLkOycAX-w_Q3p&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=816852e9b0022e94244493ad7dff0e98&oe=6119A077,,"We're excited to welcome @conordaly22 to our sponsored roster! Best of luck on your race today.
.
.
.
#twitch #streamer #logitechg #simracing #racing #pcgaming #indycar #firestonegp",,,,0
R?Z?R,razer,6981387,2021-07-28 11:01:07 EDT,28/7/2021,11:01:07,Photo,"11,536",11506,30,0,FALSE,https://www.instagram.com/p/CR4AgZiFUbd/,https://www.instagram.com/p/CR4AgZiFUbd/,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/225615099_971990396919889_5818900692503717202_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=mSh2wThxFMMAX-dDJUo&_nc_ht=scontent-hou1-1.cdninstagram.com&oh=57ccebab0963ec2ed18252536b9769b6&oe=6106E115,,"In this month’s RazerStore LIVE, we’re taking you to our London flagship store! Tune in to the stream on August 11th, 6.30PM BST (10.30AM PDT) for an inside look at our latest reveals and stand a chance to score some loot during our live giveaways. Take part in our RazerStore LIVE grand raffle at our link in bio.",STORE RAZER LIVE 08.11.21 6:30PM BST EXCLUSIVE NEWS ON EXCLUSIVE PRODUCTS,,,0
ErgoTune,ergotunechair,N/A,2020-09-18 07:48:40 EDT,18/9/2020,7:48:40,Video,10,10,0,1587,FALSE,https://www.instagram.com/p/CFRtqpsgD02/,https://www.instagram.com/p/CFRtqpsgD02/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/119887928_1265013613858665_337263030441325275_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=JEQTTBkIVh8AX-2BMED&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=686abc0a44c1e34d2b9ea2cc4cea9e7e&oe=6128EAD4,,"Like the Greek god who props up the heavens, ATLAS™ shifts simultaneously with your body to automatically fit your lumbar spine's natural curve.","ATLAS™ Auto Tuning Lumbar Area Support Supporting your lumbar, rain or shine. ZERCOTUNE ERGOTUNE",,,0
SteelSeries,steelseries,1050152,2021-03-09 11:32:05 EST,9/3/2021,11:32:05,Video,"2,729",2694,35,15637,FALSE,https://www.instagram.com/p/CMNGzw1hTdA/,https://www.instagram.com/p/CMNGzw1hTdA/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/158448860_203240331553493_2417090913728827271_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=OdiIYDvZBS8AX-2xxQX&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=caa4bcb55319a1c2a5cdda365c3e3ecd&oe=606D5E12,,"no one should have to choose between A, W, S, or D ??

check out our YouTube channel to hear more from our CTO on how we upped the keyboard game",HOW TO INNOVATE ON KEYBOARDS,,,0
Logitech G,logitechg,3467393,2021-08-11 18:00:08 EDT,11/8/2021,18:00:08,Photo,"7,754",7668,86,0,FALSE,https://www.instagram.com/p/CSczlxOM5-k/,https://www.instagram.com/p/CSczlxOM5-k/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/236309212_586219525726285_8079609102693477775_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=56n2zBzACh0AX8GZxTj&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=ca1e524165a68ad964165aa0f2a40bbc&oe=6129AE4F,,"Which course are you signing up for? 
.
.
.
#LogitechG #BacktoSchool #Gaming #Gamer #Shroud #PCGamer #PCGaming",LOGI UNIVERS-G 8:00- 8:50 Clutching in Valorant- professor Shroud ?:00 9:50 Intro to Street Fighter Professor Brolylegs 10:00- 10:50 Surviving Dead by Ûgt- Professor Confetti LUNCH with Domestic Dan 12:10- 1:10 Photography in pokemon Snap- Professor Alyek 1:20 2:30 warzone Landing Professor StoneMountain64,,,0
SteelSeries,steelseries,1019648,2020-12-10 15:20:52 EST,10/12/2020,15:20:52,Album,"6,003",5948,55,0,FALSE,https://www.instagram.com/p/CIoWRbXBmxi/,https://www.instagram.com/p/CIoWRbXBmxi/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/130242405_717029412274143_6950499950320164341_n.jpg?_nc_cat=108&ccb=2&_nc_sid=8ae9d6&_nc_ohc=4s5NHlTIzSIAX-VQDsh&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=a93612e937c3e67c6394892162e81e6d&oe=5FF98ED9,,"??YOU'RE INVITED TO OUR HOLIDAY PARTY??

join us on twitch tomorrow, December 11th @ 4PM CST for 24 FULL HOURS of fun & free stuff, including our GRAND PRIZE:

??entire SteelSeries setup
??a YEAR SUPPLY of @gfuelenergy 
??$100 to @kontrolfreek 

??swipe for full schedule, link in bio for more info ??",,,,0
Logitech G,logitechg,3194112,2021-02-01 12:12:17 EST,1/2/2021,12:12:17,Album,"8,051",8014,37,0,FALSE,https://www.instagram.com/p/CKwe0n5jKbW/,https://www.instagram.com/p/CKwe0n5jKbW/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/144159932_409773476953983_6648033683598795099_n.jpg?_nc_cat=100&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=vhYHsdhP6pEAX8g74zB&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=db8f9ffa8ec36165cc942af1919c24a8&oe=61190AE9,,"Logitech G is continuing our charitable efforts for Black History Month by raising funds for The Loveland Foundation. Please join us in February with @cypheroftyr, @uriyya, @munchkindoom, @thealexvii, @gradientconcept, @nymgamer_saffista, @MsAshRocks, and @HipHopGamer and #KeepPlaying.

??: Twitch.tv/LogitechG",,,,0
OMNIDESK SG,theomnidesk,N/A,2020-09-22 03:00:40 EDT,22/9/2020,3:00:40,Photo,19,19,0,0,FALSE,https://www.instagram.com/p/CFbf5Q9gAVp/,https://www.instagram.com/p/CFbf5Q9gAVp/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/119885982_1036751240096052_3984719738108989039_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=9LwyMpnnJwcAX-QecwG&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=21816f3c9b93ed7f08a7e4849a00997d&oe=6096E014,,"“If you are in for a big upgrade for your setup, then the Omnidesk Pro 2020 standing desk should be at the top of your list.”?
?
Thank you @TweakTown for the Editor’s Choice Award!?
?
Check out what they have to say about our flagship Omnidesk Pro 2020 below!?
https://www.tweaktown.com/reviews/9565/omnidesk-pro-xl-2020-electric-standing-desk/index.html?
?
Find out more about our flagship Omnidesk Pro 2020 here: https://theomnidesk.com/pages/2020","OMNIDESK spacereimagine pare your 1//2/ 3//4/1% OMNIDESK Omnidesk Pro XL 2020 Electric Standing Desk MUST HAVE ? EDITOR'S CHOICE AWARD! Tweak own Ifyou are the market for new standing desk, you really should have the Omnidesk XL 2020 series standing desk on your radar. Tweaktown 95% TweakTown",,,0
OMNIDESK SG,theomnidesk,N/A,2020-12-30 05:00:37 EST,30/12/2020,5:00:37,Photo,19,19,0,0,FALSE,https://www.instagram.com/p/CJavL0UDptb/,https://www.instagram.com/p/CJavL0UDptb/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/133577414_2744566102472819_3200858105441922287_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=nL7eaeaIHKcAX9Am1R3&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=b096d65baedd13a442c3806a8e0ce5eb&oe=60990B45,,"Saying goodbye to 2020... The Omnidesk team wishes everyone a Happy New Year in advance!?
?
?? Our showroom will be operating half day on Thursday if you decide to level-up your workspace for 2021! ?
???
• 31 Dec — 11.30am to 3pm???
• 01 Jan — Closed???
• 02 Jan — Business as usual???
???
ICYMI, our last sale of the year: X'mas Sale is still on! (Ends 31st Dec 2020 2359hrs)?
?? Upgrade today,? http://theomnidesk.com/pages/xmas2020",OMNIDESK™ Oideswisheseveryone... wi shes everyonea Happy New Year Our showroom will be operating half-day New Year's eve and will be closed on New Year. Business resumes on 2nd January 2021 31st December 2020 jst January 2021 11.30am till 3pm closed,,,0
R?Z?R,razer,6984793,2021-08-10 11:00:51 EDT,10/8/2021,11:00:51,Photo,"12,598",12574,24,0,FALSE,https://www.instagram.com/p/CSZez41NHYr/,https://www.instagram.com/p/CSZez41NHYr/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/235115561_866208067661634_2248367200991460001_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=KQyqaES-33oAX_R1QBS&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=1a8cb21502e8dc798e530fb709718da8&oe=612B6DB6,,Only one day left till RazerStore LIVE! Come hang with us live from our London flagship store tomorrow at 6:30PM BST (10:30AM PDT) to witness our lineup of announcements including special updates on the Razer Zephyr. We’ll also be getting a first look into Intel Gamer Days with our friends from @intelgaming. Tune in with our link in bio.,RAZER STORE LIVE JOIN OUR STREAM ON f 08.11.21 6:30PM BST 10:30AM PDT,,,0
SteelSeries,steelseries,1051223,2021-03-19 11:38:03 EDT,19/3/2021,11:38:03,Video,"2,993",2965,28,16181,FALSE,https://www.instagram.com/p/CMmwkszhItC/,https://www.instagram.com/p/CMmwkszhItC/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/161421520_443158716913298_7354257692631644775_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=A1dgOf9QYmYAX9kMkXT&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=40c025acc113070450ec7edb341f3009&oe=6078B327,,"""Regardless of the role life actually puts you in, you can do anything! Doesn't matter! You could be a Lars and dance ballet""

couldn't have said it better myself ??

Check out our AMA on YouTube to hear more from Tino, our CTO",,,,0
SteelSeries,steelseries,1048282,2021-02-27 12:18:25 EST,27/2/2021,12:18:25,Video,"2,995",2974,21,14820,FALSE,https://www.instagram.com/p/CLzcJ54BKKl/,https://www.instagram.com/p/CLzcJ54BKKl/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/153286190_1318687445176853_5476312826721874944_n.jpg?_nc_cat=107&ccb=3&_nc_sid=8ae9d6&_nc_ohc=yXwyZfWCNxIAX-7FxWn&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=1fd8ae22c9cdd1c59bf547a8d1734aeb&oe=6061A5FF,,gamers inspiring gaming gear. makes sense.,WHERE DO YOU FIND INSPIRATION?,,,0
Logitech G,logitechg,3226584,2021-02-15 11:56:30 EST,15/2/2021,11:56:30,Album,"8,581",8553,28,0,FALSE,https://www.instagram.com/p/CLUgJNyjYkQ/,https://www.instagram.com/p/CLUgJNyjYkQ/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/150466265_328212695264214_4968613734924496646_n.jpg?_nc_cat=108&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=DViBHEYCy0gAX-Ejme_&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=45039d67db015c5aed1d8f5a9558b7b0&oe=6119BAE8,,"Here are a few gaming resolutions from creators around the world. ??

A month and a half into 2021, how are your resolutions going? 
.
.
.
#LogitechG #Gaming #PCGaming #PCGamer #GamingResolution #2021",,,,0
Logitech G,logitechg,2829851,2020-10-17 13:01:15 EDT,17/10/2020,13:01:15,Photo,"9,081",9029,52,0,FALSE,https://www.instagram.com/p/CGc8f11Amd8/,https://www.instagram.com/p/CGc8f11Amd8/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/121601705_351889852720379_7405373586470581821_n.jpg?_nc_cat=108&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=ascar4o8rCMAX97CnKG&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=c7e536909bbcf3fd97b8bc0b3fb687e9&oe=6118DF06,,"We're excited to announce that we have partnered with @pikachulita, who has been a champion for a more inclusive space for gamers. Make sure you check out her next stream!
.
.
.
#streaming #twitch #streamer #gaming #stream #gamer #logitechg #keepplaying",,,,0
Logitech G,logitechg,2840967,2020-10-22 18:01:10 EDT,22/10/2020,18:01:10,Photo,"9,140",9100,40,0,FALSE,https://www.instagram.com/p/CGqWzDqnuNy/,https://www.instagram.com/p/CGqWzDqnuNy/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/122404745_398381391328464_2451080777211597880_n.jpg?_nc_cat=104&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=rdPs0PPgWlUAX8SuXrk&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=265192c34bd776fea17f5fcbd2deaa3f&oe=6118DD44,,"Whether you're there for the Tenno info, laughs or scare, @alyekly has built one of our favorite gaming communities and we're excited to officially sponsor her. Plus, there's a dog cam! Who doesn't want to see more Myla?

Give her a follow and jump into her next streams for more fun!
.
.
.
#streaming #twitch #streamer #gaming #stream #gamer #logitechg #keepplaying",,,,0
Logitech G,logitechg,3273669,2021-03-08 17:30:10 EST,8/3/2021,17:30:10,Photo,"9,229",9174,55,0,FALSE,https://www.instagram.com/p/CMLLBQ-jOQX/,https://www.instagram.com/p/CMLLBQ-jOQX/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/158338565_210085664239270_3490666920539402893_n.jpg?_nc_cat=109&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=-hOva-2IfJgAX_KXtc-&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=6745fe866fd48fecf02d8fb388126e6d&oe=61192622,,"Keep Pushing Limits
Keep Paving Paths
Keep Persevering
Keep Playing 

Happy International Women’s Day to the amazing women in gaming and esports! 

Tag a woman in gaming that inspires you!
.
.
.
#logitechg #pcgaming #gaming #internationalwomensday #IWD #IWD2021",LIFE IS MORE FUN WHEN WE ALL PLAY G logitech,,,0
SteelSeries,steelseries,1040105,2021-01-31 11:19:04 EST,31/1/2021,11:19:04,Photo,"7,030",6955,75,0,FALSE,https://www.instagram.com/p/CKtz7zBFI9T/,https://www.instagram.com/p/CKtz7zBFI9T/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/143665225_2928700964037697_6818424553518588277_n.jpg?_nc_cat=100&ccb=2&_nc_sid=8ae9d6&_nc_ohc=YFoZhyRmYPgAX-LQp2Y&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=4fd9a2bf2dff29e77e051be28aa50d44&oe=603DB788,,"new stickers, anyone??? 
??
??
join us tomorrow at 10AM @ twitch.tv/steelseries... we have a lil surprise ??",,,,0
SteelSeries,steelseries,1037098,2021-08-17 13:21:28 EDT,17/8/2021,13:21:28,Photo,"6,380",6281,99,0,FALSE,https://www.instagram.com/p/CSrweRlFYX3/,https://www.instagram.com/p/CSrweRlFYX3/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/238360161_840357243347761_747829798818210119_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=STLE-jweHOQAX-1syxn&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=31186b40aec41ee3c338e5afb6f59158&oe=612A13ED,,Aerox,WE MAKE MICE,,,0
SteelSeries,steelseries,1046051,2021-02-20 11:52:28 EST,20/2/2021,11:52:28,Video,"3,146",3141,5,17885,FALSE,https://www.instagram.com/p/CLhXnxqBid1/,https://www.instagram.com/p/CLhXnxqBid1/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/152127283_181544346718674_4885560336326553048_n.jpg?_nc_cat=108&ccb=3&_nc_sid=8ae9d6&_nc_ohc=J2xtqmauT2kAX-cIMFp&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=78db9e9ea8fd90df2554ab8dd64c9e98&oe=60574B46,,"we knew we could bring value to what was in the mouse market at the time we got in on it...?? 
????
psst... preview to what's coming Monday ??",Tino cTo Kahn Host Koob Host,,,0
Logitech G,logitechg,3406793,2021-05-14 12:00:32 EDT,14/5/2021,12:00:32,Photo,"9,427",9363,64,0,FALSE,https://www.instagram.com/p/CO2_sBujxVo/,https://www.instagram.com/p/CO2_sBujxVo/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/185813160_564124917907316_810328117928376061_n.jpg?_nc_cat=106&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=rOmM6tFD_6kAX-HDcK_&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=72b156b3a56bbb6e89d697c42edadf08&oe=61196EBB,,"Be Legendary. ??

One of the best gaming trilogies returns with the release of Mass Effect: Legendary Edition.

Which title are you diving into first? 
.
.
.
#LogitechG #KeepPlaying #PCGaming #Gamer #Gaming #MassEffect #NewRelease #n7 #n7day",WHICH MASS EFFECT: LEGENDARY EDITION TITLE ARE YOU DIVING INTO FIRST? G logitech™ Mass Effect Mass Effect 2 Mass Effect 3,,,0
R?Z?R,razer,6983370,2021-08-07 20:00:13 EDT,7/8/2021,20:00:13,Photo,"13,693",13640,53,0,FALSE,https://www.instagram.com/p/CSSuJrbrTyN/,https://www.instagram.com/p/CSSuJrbrTyN/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/234048572_819628672029814_6710202164924155070_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=ePLdSHHbqO4AX-mlkHT&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=05dd846d53899cc94de36e83a2b932c6&oe=612A2409,,"Our friends at @IntelGaming are joining us for RazerStore LIVE this month to bring you an exclusive first look into Intel Gamer Days 2021. Be sure to tune in on August 11th, 6:30PM BST (10:30AM PST) and be the first to find out what exciting deals we have in store! Save the date with our link in bio.",RAZER STORE SARLIVE LIVE 08.11.21 6:30PM BST intel Gamer Days SPECIAL ANNOUNCEMENT FROM INTEL GAMING,,,0
Logitech G,logitechg,2900150,2020-11-11 18:00:11 EST,11/11/2020,18:00:11,Photo,"9,643",9601,42,0,FALSE,https://www.instagram.com/p/CHd9cucMNR1/,https://www.instagram.com/p/CHd9cucMNR1/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/125067245_811402896377492_3227121852700148875_n.jpg?_nc_cat=107&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=hMafp6pJ6KgAX8ZizqD&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=b3dd50504abfee9c8e62bbd848d44f3b&oe=6119FEE1,,Play like a FPS champion. #PlayToWin,SEVEN DAYS + logitech COUNTDOWNTO ZERO,,,0
Logitech G,logitechg,2778681,2020-09-24 19:00:11 EDT,24/9/2020,19:00:11,Photo,"9,645",9624,21,0,FALSE,https://www.instagram.com/p/CFiXSnrggyf/,https://www.instagram.com/p/CFiXSnrggyf/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/120092088_373440027006900_3969130846632626872_n.jpg?_nc_cat=104&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=dNm1qqdb7bEAX8TKbjq&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=5e1152e7ae3253f3ebbbc0ccc937a647&oe=6119016D,,"We're thrilled to welcome Captain Richard and his community to the Logitech G crew. Welcome aboard! ????
.
.
.
#gaming #logitechg #pcgaming #streaming #starcitizen #streamer #twitch #twitchstream",,,,0
Logitech G,logitechg,3454098,2021-07-23 18:00:10 EDT,23/7/2021,18:00:10,Photo,"9,627",9603,24,0,FALSE,https://www.instagram.com/p/CRr4fXjlzlQ/,https://www.instagram.com/p/CRr4fXjlzlQ/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/221416628_930817597465053_5529418488185892147_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=Sf9dmQVseYsAX8a3RQl&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=f0934d2cabe7886b22baead3b8f5b44d&oe=610285BE,,"There's still time to set your fastest lap for the first round the Logitech McLaren G Challenge! Give us a ?? if you're going to jump into @assettocorsa today.
.
.
.
#logitechg #pcgaming #gaming #pcgamer #assettocorsa #simracing #simracer #mclaren #racing",,,,0
R?Z?R,razer,6970779,2021-07-05 13:00:40 EDT,5/7/2021,13:00:40,Photo,"14,655",14628,27,0,FALSE,https://www.instagram.com/p/CQ8_5wHDXwy/,https://www.instagram.com/p/CQ8_5wHDXwy/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/210088749_220848523099139_611858779523669160_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=hMe39NqhXHAAX-vUlBo&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=239b756142febc64a58c7f838ed1baef&oe=60E8F445,,"In this month’s RazerStore LIVE, we’re taking you back to our Las Vegas flagship store! Tune in to the stream on July 14th, 6.30PM PDT for an inside look at our latest reveals and stand a chance to score some loot during our live giveaways. Take part in our RazerStore LIVE raffle at our link in bio.",RAZER STORE LIVE 6:30PM PDT 07.14.21 EXCLUSIVE NEWS ON EXCLUSIVE PRODUCTS,,,0
R?Z?R,razer,6869266,2021-04-22 05:01:22 EDT,22/4/2021,5:01:22,Photo,"15,215",15114,101,0,FALSE,https://www.instagram.com/p/CN9mKLBgCoP/,https://www.instagram.com/p/CN9mKLBgCoP/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/177684511_784776309122264_1852420603358857682_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=oP170gOkM9AAX_-ZkTd&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=90840e76224082cdf9d0226fd67ec983&oe=60A825DA,,"[SUSTAINABILITY] We’re excited to announce @lovebambooloo as the first recipient of the Razer Green Fund, a #GoGreenWithRazer initiative that supports and develops environmental sustainability start-ups. Their approach to going green starts with bathroom care – a cruelty-free, eco-friendly and safe alternative to wood pulp – bamboo-based toilet rolls. Needless to say, we’ll transition to using Bambooloo in our offices. Discover more - link in bio.?
?
#GoGreenWithRazer #Razer",,,,0
Logitech G,logitechg,3257255,2021-03-01 09:00:22 EST,1/3/2021,9:00:22,Photo,"9,810",9747,63,0,FALSE,https://www.instagram.com/p/CL4PHKRD59P/,https://www.instagram.com/p/CL4PHKRD59P/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/151706750_341033243891036_7967791634793506643_n.jpg?_nc_cat=110&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=0IDKpowkj5sAX-ElQcP&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=a0d36a7a28497efe2e701f9d037b3295&oe=611A6A89,,"We're proud to announce Logitech G is now the official gear provider for @clgaming's CLG Red teams, players and content creators. We look forward to working with them to build a more inclusive space for women in esports and gaming!
.
.
.
#esports #CLGFIGHTING #CLGWIN #CLGRED #csgo #valorant #counterstrike #riotgames",,,,0
Logitech G,logitechg,2791485,2020-09-30 20:01:09 EDT,30/9/2020,20:01:09,Photo,"9,930",9916,14,0,FALSE,https://www.instagram.com/p/CFx7CeOlhZi/,https://www.instagram.com/p/CFx7CeOlhZi/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/120455671_1045636335885182_5014421607889282226_n.jpg?_nc_cat=105&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=btpIf7fAFrIAX_RtjDY&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=3d69d53dc8e73044964e067eff5affff&oe=61197402,,"We're honored to announce that the Logitech G Adaptive Gaming Kit has been selected as a @FastCompany 2020 Innovation by Design Awards for Product honoree! 
.
.
.
#AdaptiveGaming #AdaptiveGamingKit #Xbox #accessibility #gaming #pcgaming #consolegaming #gamer #KeepPlaying",,,,0
SteelSeries,steelseries,1040105,2021-01-30 21:35:05 EST,30/1/2021,21:35:05,Photo,"7,631",7565,66,0,FALSE,https://www.instagram.com/p/CKsVouZDX1y/,https://www.instagram.com/p/CKsVouZDX1y/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/145334377_335226977674541_5628043587394158605_n.jpg?_nc_cat=108&ccb=2&_nc_sid=8ae9d6&_nc_ohc=Sr4_kvwYClkAX9bJWJG&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=2c0aff76adecfe61f0637dd62cdcf686&oe=603C3F4A,,"NSFW (not safe for wallet) ?? 
??????
??????
who needs the SteelSeries swag hookup???",,,,0
OMNIDESK SG,theomnidesk,N/A,2020-12-23 00:00:04 EST,23/12/2020,0:00:04,Photo,22,22,0,0,FALSE,https://www.instagram.com/p/CJILObqDchN/,https://www.instagram.com/p/CJILObqDchN/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/132637494_731368411111618_8152262235141282678_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=IDTsa5tn8e4AX8q1AVc&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=b417f226741a31cf1a27113f0311944b&oe=6099F092,,"Happy Holidays! If you're planning to visit our showroom this Christmas holiday, do take note of our opening hours:?
?
Christmas Eve 24th Dec - OPEN from 11.30am to 3pm?
Christmas Day 25th Dec - CLOSED?
Boxing Day 26th Dec - OPEN from 12pm to 6pm?
?
Our X'mas Sale runs both on and offline until 31st Dec 2020 at 2359hrs, so don't miss the chance to enjoy up to $687 worth of discounts! ?
?
Shop our X'mas Sale at http://www.theomnidesk.com/pages/xmas2020??
??
#ergonomic #standingdesk #ergonomicfurniture #desksetup #setup #ergonomicfurniture #officedecor #homeofficedecor #workfromhome #wfh #standingdesk #omnidesk",Merry Christmas The opening hours for our showroom this Christmas holiday are as follows: Christmas Eve 24th Dec OPEN from 11.30am-3pm Christmas Day 25th Dec CLOSED Boxing Day 26th Dec OPEN from 12-6pm Deliveries scheduled on 24th Dec will be fulfilled as per normal OMNIDESK relmagin your pace,,,0
